,date,time,distance
76564,2025-03-02,09:26:35.856284,700
76565,2025-03-02,09:26:35.877274,700
76566,2025-03-02,09:26:35.898262,700
76567,2025-03-02,09:26:35.919251,700
76568,2025-03-02,09:26:35.940240,700
76569,2025-03-02,09:26:35.961228,700
76570,2025-03-02,09:26:35.982532,700
76571,2025-03-02,09:26:36.003581,700
76572,2025-03-02,09:26:36.024607,700
76573,2025-03-02,09:26:36.045640,700
76574,2025-03-02,09:26:36.066665,700
76575,2025-03-02,09:26:36.087720,700
76576,2025-03-02,09:26:36.108747,700
76577,2025-03-02,09:26:36.129788,700
76578,2025-03-02,09:26:36.150799,700
76579,2025-03-02,09:26:36.171810,700
76580,2025-03-02,09:26:36.192842,700
76581,2025-03-02,09:26:36.213858,700
76582,2025-03-02,09:26:36.234857,700
76583,2025-03-02,09:26:36.255850,700
76584,2025-03-02,09:26:36.276840,700
76585,2025-03-02,09:26:36.297840,700
76586,2025-03-02,09:26:36.318836,700
76587,2025-03-02,09:26:36.339827,700
76588,2025-03-02,09:26:36.360821,700
76589,2025-03-02,09:26:36.381812,700
76590,2025-03-02,09:26:36.402800,700
76591,2025-03-02,09:26:36.423790,700
76592,2025-03-02,09:26:36.444781,700
76593,2025-03-02,09:26:36.465770,700
76594,2025-03-02,09:26:36.486759,700
76595,2025-03-02,09:26:36.507747,700
76596,2025-03-02,09:26:36.528735,700
76597,2025-03-02,09:26:36.549723,700
76598,2025-03-02,09:26:36.570711,700
76599,2025-03-02,09:26:36.591698,700
76600,2025-03-02,09:26:36.612686,700
76601,2025-03-02,09:26:36.633673,700
76602,2025-03-02,09:26:36.654659,700
76603,2025-03-02,09:26:36.675650,700
76604,2025-03-02,09:26:36.696644,700
76605,2025-03-02,09:26:36.717636,700
76606,2025-03-02,09:26:36.738625,700
76607,2025-03-02,09:26:36.759614,700
76608,2025-03-02,09:26:36.780603,700
76609,2025-03-02,09:26:36.801582,700
76610,2025-03-02,09:26:36.822571,700
76611,2025-03-02,09:26:36.843560,700
76612,2025-03-02,09:26:36.864547,700
76613,2025-03-02,09:26:36.885536,700
76614,2025-03-02,09:26:36.906524,700
76615,2025-03-02,09:26:36.927512,700
76616,2025-03-02,09:26:36.948502,700
76617,2025-03-02,09:26:36.969490,700
76618,2025-03-02,09:26:36.990477,700
76619,2025-03-02,09:26:37.011466,700
76620,2025-03-02,09:26:37.032454,700
76621,2025-03-02,09:26:37.053462,700
