,date,time,distance
22706,2025-03-06,08:10:35.236607,700
22707,2025-03-06,08:10:35.258168,700
22708,2025-03-06,08:10:35.279206,700
22709,2025-03-06,08:10:35.300242,700
22710,2025-03-06,08:10:35.321279,700
22711,2025-03-06,08:10:35.342319,700
22712,2025-03-06,08:10:35.363385,700
22713,2025-03-06,08:10:35.384493,700
22714,2025-03-06,08:10:35.405562,700
22715,2025-03-06,08:10:35.426615,700
22716,2025-03-06,08:10:35.447662,700
22717,2025-03-06,08:10:35.468706,700
22718,2025-03-06,08:10:35.489755,700
22719,2025-03-06,08:10:35.510799,700
22720,2025-03-06,08:10:35.531836,700
22721,2025-03-06,08:10:35.552877,700
22722,2025-03-06,08:10:35.573924,700
22723,2025-03-06,08:10:35.594962,700
22724,2025-03-06,08:10:35.615999,700
22725,2025-03-06,08:10:35.637056,700
22726,2025-03-06,08:10:35.658091,700
22727,2025-03-06,08:10:35.679127,700
22728,2025-03-06,08:10:35.700163,700
22729,2025-03-06,08:10:35.721202,700
22730,2025-03-06,08:10:35.742239,700
22731,2025-03-06,08:10:35.763277,700
22732,2025-03-06,08:10:35.784321,700
22733,2025-03-06,08:10:35.805364,700
22734,2025-03-06,08:10:35.826401,700
22735,2025-03-06,08:10:35.847438,700
22736,2025-03-06,08:10:35.868484,700
22737,2025-03-06,08:10:35.889532,700
22738,2025-03-06,08:10:35.910572,700
22739,2025-03-06,08:10:35.931608,700
22740,2025-03-06,08:10:35.952646,700
22741,2025-03-06,08:10:35.973690,700
22742,2025-03-06,08:10:35.994728,700
22743,2025-03-06,08:10:36.015764,700
22744,2025-03-06,08:10:36.036802,700
22745,2025-03-06,08:10:36.057839,700
22746,2025-03-06,08:10:36.078876,700
22747,2025-03-06,08:10:36.099914,700
22748,2025-03-06,08:10:36.120961,700
22749,2025-03-06,08:10:36.141997,700
22750,2025-03-06,08:10:36.163032,700
22751,2025-03-06,08:10:36.184071,700
22752,2025-03-06,08:10:36.205109,700
22753,2025-03-06,08:10:36.226147,700
22754,2025-03-06,08:10:36.247185,700
22755,2025-03-06,08:10:36.268223,700
22756,2025-03-06,08:10:36.289269,700
22757,2025-03-06,08:10:36.310315,700
22758,2025-03-06,08:10:36.331352,700
22759,2025-03-06,08:10:36.352402,700
22760,2025-03-06,08:10:36.373448,700
22761,2025-03-06,08:10:36.394490,700
22762,2025-03-06,08:10:36.415529,700
22763,2025-03-06,08:10:36.436567,700
22764,2025-03-06,08:10:36.457605,700
22765,2025-03-06,08:10:36.478642,700
22766,2025-03-06,08:10:36.499680,700
22767,2025-03-06,08:10:36.520718,700
22768,2025-03-06,08:10:36.541758,700
22769,2025-03-06,08:10:36.562797,700
22770,2025-03-06,08:10:36.583833,700
22771,2025-03-06,08:10:36.604871,700
22772,2025-03-06,08:10:36.625916,700
22773,2025-03-06,08:10:36.646954,700
22774,2025-03-06,08:10:36.667998,700
22775,2025-03-06,08:10:36.689647,700
22776,2025-03-06,08:10:36.710689,700
22777,2025-03-06,08:10:36.731725,700
22778,2025-03-06,08:10:36.752760,700
22779,2025-03-06,08:10:36.773801,700
22780,2025-03-06,08:10:36.794837,700
22781,2025-03-06,08:10:36.815871,700
22782,2025-03-06,08:10:36.836905,700
22783,2025-03-06,08:10:36.857940,700
22784,2025-03-06,08:10:36.878973,700
22785,2025-03-06,08:10:36.900010,700
22786,2025-03-06,08:10:36.921045,700
22787,2025-03-06,08:10:36.942078,700
22788,2025-03-06,08:10:36.963113,700
22789,2025-03-06,08:10:36.984147,700
22790,2025-03-06,08:10:37.005186,700
22791,2025-03-06,08:10:37.026233,229
22792,2025-03-06,08:10:37.047274,202
22793,2025-03-06,08:10:37.068323,191
22794,2025-03-06,08:10:37.089370,183
22795,2025-03-06,08:10:37.110457,175
22796,2025-03-06,08:10:37.131547,173
22797,2025-03-06,08:10:37.152616,170
22798,2025-03-06,08:10:37.173678,162
22799,2025-03-06,08:10:37.194728,159
22800,2025-03-06,08:10:37.215771,161
22801,2025-03-06,08:10:37.236809,161
22802,2025-03-06,08:10:37.257850,161
22803,2025-03-06,08:10:37.278904,162
22804,2025-03-06,08:10:37.299967,162
22805,2025-03-06,08:10:37.321056,160
22806,2025-03-06,08:10:37.342138,159
22807,2025-03-06,08:10:37.363218,160
22808,2025-03-06,08:10:37.384303,158
22809,2025-03-06,08:10:37.405610,158
22810,2025-03-06,08:10:37.427228,158
22811,2025-03-06,08:10:37.448847,157
22812,2025-03-06,08:10:37.470456,157
22813,2025-03-06,08:10:37.492115,157
22814,2025-03-06,08:10:37.513813,156
22815,2025-03-06,08:10:37.535342,155
22816,2025-03-06,08:10:37.556950,155
22817,2025-03-06,08:10:37.578559,156
22818,2025-03-06,08:10:37.600174,155
22819,2025-03-06,08:10:37.621782,157
22820,2025-03-06,08:10:37.643389,156
22821,2025-03-06,08:10:37.664994,157
22822,2025-03-06,08:10:37.686600,156
22823,2025-03-06,08:10:37.707639,156
22824,2025-03-06,08:10:37.728677,154
22825,2025-03-06,08:10:37.749713,153
22826,2025-03-06,08:10:37.770749,153
22827,2025-03-06,08:10:37.791805,153
22828,2025-03-06,08:10:37.812886,152
22829,2025-03-06,08:10:37.833963,154
22830,2025-03-06,08:10:37.855028,154
22831,2025-03-06,08:10:37.876099,153
22832,2025-03-06,08:10:37.897174,159
22833,2025-03-06,08:10:37.918348,160
22834,2025-03-06,08:10:37.939741,166
22835,2025-03-06,08:10:37.960813,207
22836,2025-03-06,08:10:37.981868,700
22837,2025-03-06,08:10:38.002920,700
22838,2025-03-06,08:10:38.023966,700
22839,2025-03-06,08:10:38.045009,700
22840,2025-03-06,08:10:38.066048,700
22841,2025-03-06,08:10:38.087091,700
22842,2025-03-06,08:10:38.108149,700
22843,2025-03-06,08:10:38.129209,700
22844,2025-03-06,08:10:38.150276,700
22845,2025-03-06,08:10:38.171423,700
22846,2025-03-06,08:10:38.192487,700
22847,2025-03-06,08:10:38.213535,700
