,date,time,distance
66730,2025-03-06,08:26:01.909374,164
66731,2025-03-06,08:26:01.930412,700
66732,2025-03-06,08:26:01.951447,700
66733,2025-03-06,08:26:01.972491,700
66734,2025-03-06,08:26:01.993525,700
66735,2025-03-06,08:26:02.014558,700
66736,2025-03-06,08:26:02.035593,700
66737,2025-03-06,08:26:02.056626,700
66738,2025-03-06,08:26:02.077661,700
66739,2025-03-06,08:26:02.098696,700
66740,2025-03-06,08:26:02.119731,700
66741,2025-03-06,08:26:02.140766,700
66742,2025-03-06,08:26:02.161800,700
66743,2025-03-06,08:26:02.182848,700
66744,2025-03-06,08:26:02.203883,700
66745,2025-03-06,08:26:02.224931,700
66746,2025-03-06,08:26:02.246625,700
66747,2025-03-06,08:26:02.267669,700
66748,2025-03-06,08:26:02.288720,700
66749,2025-03-06,08:26:02.309767,700
66750,2025-03-06,08:26:02.330787,700
66751,2025-03-06,08:26:02.351803,700
66752,2025-03-06,08:26:02.372828,700
66753,2025-03-06,08:26:02.393842,700
66754,2025-03-06,08:26:02.414847,700
66755,2025-03-06,08:26:02.435850,700
66756,2025-03-06,08:26:02.456845,700
66757,2025-03-06,08:26:02.477836,700
66758,2025-03-06,08:26:02.498826,700
66759,2025-03-06,08:26:02.519815,700
66760,2025-03-06,08:26:02.540802,700
66761,2025-03-06,08:26:02.561790,700
66762,2025-03-06,08:26:02.582777,700
66763,2025-03-06,08:26:02.603764,700
66764,2025-03-06,08:26:02.624754,700
66765,2025-03-06,08:26:02.645744,700
66766,2025-03-06,08:26:02.666733,700
66767,2025-03-06,08:26:02.687720,700
66768,2025-03-06,08:26:02.708712,700
66769,2025-03-06,08:26:02.729773,700
66770,2025-03-06,08:26:02.750881,700
66771,2025-03-06,08:26:02.771945,700
66772,2025-03-06,08:26:02.792968,700
66773,2025-03-06,08:26:02.813993,700
66774,2025-03-06,08:26:02.835039,700
66775,2025-03-06,08:26:02.856084,700
66776,2025-03-06,08:26:02.877811,700
66777,2025-03-06,08:26:02.898841,700
66778,2025-03-06,08:26:02.919880,700
66779,2025-03-06,08:26:02.940899,700
66780,2025-03-06,08:26:02.961904,700
66781,2025-03-06,08:26:02.982901,700
66782,2025-03-06,08:26:03.003894,700
66783,2025-03-06,08:26:03.024888,700
66784,2025-03-06,08:26:03.045885,700
66785,2025-03-06,08:26:03.066876,700
66786,2025-03-06,08:26:03.087866,700
66787,2025-03-06,08:26:03.108861,700
66788,2025-03-06,08:26:03.129851,700
66789,2025-03-06,08:26:03.150841,700
66790,2025-03-06,08:26:03.171836,700
66791,2025-03-06,08:26:03.192827,700
66792,2025-03-06,08:26:03.213817,700
66793,2025-03-06,08:26:03.234804,700
66794,2025-03-06,08:26:03.255791,700
66795,2025-03-06,08:26:03.276781,700
66796,2025-03-06,08:26:03.297770,700
66797,2025-03-06,08:26:03.318761,700
66798,2025-03-06,08:26:03.339750,700
66799,2025-03-06,08:26:03.360740,700
66800,2025-03-06,08:26:03.381728,700
66801,2025-03-06,08:26:03.402717,700
66802,2025-03-06,08:26:03.423708,700
66803,2025-03-06,08:26:03.444698,700
66804,2025-03-06,08:26:03.465694,700
66805,2025-03-06,08:26:03.486686,700
66806,2025-03-06,08:26:03.507844,700
66807,2025-03-06,08:26:03.528835,700
66808,2025-03-06,08:26:03.549823,700
66809,2025-03-06,08:26:03.570811,700
66810,2025-03-06,08:26:03.591799,700
66811,2025-03-06,08:26:03.612788,700
66812,2025-03-06,08:26:03.633775,700
66813,2025-03-06,08:26:03.654762,700
66814,2025-03-06,08:26:03.675749,700
66815,2025-03-06,08:26:03.696735,700
66816,2025-03-06,08:26:03.717723,700
66817,2025-03-06,08:26:03.738710,700
66818,2025-03-06,08:26:03.759698,700
66819,2025-03-06,08:26:03.780688,700
66820,2025-03-06,08:26:03.801675,700
66821,2025-03-06,08:26:03.822664,300
66822,2025-03-06,08:26:03.843651,256
66823,2025-03-06,08:26:03.864637,233
66824,2025-03-06,08:26:03.885625,247
66825,2025-03-06,08:26:03.906612,232
66826,2025-03-06,08:26:03.927602,230
66827,2025-03-06,08:26:03.948592,229
66828,2025-03-06,08:26:03.969592,230
66829,2025-03-06,08:26:03.990583,230
66830,2025-03-06,08:26:04.011571,231
66831,2025-03-06,08:26:04.032561,262
66832,2025-03-06,08:26:04.053549,231
66833,2025-03-06,08:26:04.074537,238
66834,2025-03-06,08:26:04.095525,700
66835,2025-03-06,08:26:04.116513,700
66836,2025-03-06,08:26:04.137505,700
66837,2025-03-06,08:26:04.158493,700
66838,2025-03-06,08:26:04.179480,700
66839,2025-03-06,08:26:04.200469,700
66840,2025-03-06,08:26:04.221457,700
66841,2025-03-06,08:26:04.242443,700
66842,2025-03-06,08:26:04.263439,700
66843,2025-03-06,08:26:04.284447,700
66844,2025-03-06,08:26:04.305441,700
66845,2025-03-06,08:26:04.326433,700
66846,2025-03-06,08:26:04.347422,700
66847,2025-03-06,08:26:04.368419,700
66848,2025-03-06,08:26:04.389461,700
66849,2025-03-06,08:26:04.410571,700
66850,2025-03-06,08:26:04.431644,700
