,date,time,distance
547350,2025-03-02,13:06:26.327871,700
547351,2025-03-02,13:06:26.348911,700
547352,2025-03-02,13:06:26.369952,700
547353,2025-03-02,13:06:26.390991,700
547354,2025-03-02,13:06:26.412027,700
547355,2025-03-02,13:06:26.433064,700
547356,2025-03-02,13:06:26.454112,700
547357,2025-03-02,13:06:26.475152,700
547358,2025-03-02,13:06:26.496190,700
547359,2025-03-02,13:06:26.517228,700
547360,2025-03-02,13:06:26.538277,700
547361,2025-03-02,13:06:26.559315,700
547362,2025-03-02,13:06:26.580361,700
547363,2025-03-02,13:06:26.601417,700
547364,2025-03-02,13:06:26.622688,700
547365,2025-03-02,13:06:26.643736,700
547366,2025-03-02,13:06:26.664772,700
547367,2025-03-02,13:06:26.685808,700
547368,2025-03-02,13:06:26.706843,700
547369,2025-03-02,13:06:26.727877,700
547370,2025-03-02,13:06:26.748910,700
547371,2025-03-02,13:06:26.769946,700
547372,2025-03-02,13:06:26.790981,700
547373,2025-03-02,13:06:26.812017,700
547374,2025-03-02,13:06:26.833054,700
547375,2025-03-02,13:06:26.854105,700
547376,2025-03-02,13:06:26.875144,700
547377,2025-03-02,13:06:26.896184,700
547378,2025-03-02,13:06:26.917221,700
547379,2025-03-02,13:06:26.938270,700
547380,2025-03-02,13:06:26.959307,700
547381,2025-03-02,13:06:26.980348,700
547382,2025-03-02,13:06:27.001390,700
547383,2025-03-02,13:06:27.022954,700
547384,2025-03-02,13:06:27.043965,700
547385,2025-03-02,13:06:27.065016,700
547386,2025-03-02,13:06:27.086053,700
547387,2025-03-02,13:06:27.107092,700
547388,2025-03-02,13:06:27.128130,700
547389,2025-03-02,13:06:27.149167,700
547390,2025-03-02,13:06:27.170216,700
547391,2025-03-02,13:06:27.191254,700
547392,2025-03-02,13:06:27.212290,700
547393,2025-03-02,13:06:27.233327,700
547394,2025-03-02,13:06:27.254364,700
547395,2025-03-02,13:06:27.275402,565
547396,2025-03-02,13:06:27.296469,700
547397,2025-03-02,13:06:27.317612,700
547398,2025-03-02,13:06:27.338696,700
547399,2025-03-02,13:06:27.359766,700
547400,2025-03-02,13:06:27.380827,700
547401,2025-03-02,13:06:27.401880,700
547402,2025-03-02,13:06:27.422924,700
547403,2025-03-02,13:06:27.443966,700
547404,2025-03-02,13:06:27.465022,700
547405,2025-03-02,13:06:27.486116,700
547406,2025-03-02,13:06:27.507182,700
