,date,time,distance
245891,2025-03-02,10:26:00.084696,700
245892,2025-03-02,10:26:00.105845,700
245893,2025-03-02,10:26:00.127622,700
245894,2025-03-02,10:26:00.148692,700
245895,2025-03-02,10:26:00.169743,700
245896,2025-03-02,10:26:00.190790,700
245897,2025-03-02,10:26:00.211833,700
245898,2025-03-02,10:26:00.232871,700
245899,2025-03-02,10:26:00.253911,700
245900,2025-03-02,10:26:00.274954,700
245901,2025-03-02,10:26:00.295993,700
245902,2025-03-02,10:26:00.317032,700
245903,2025-03-02,10:26:00.338070,700
245904,2025-03-02,10:26:00.359107,700
245905,2025-03-02,10:26:00.380144,700
245906,2025-03-02,10:26:00.401180,700
245907,2025-03-02,10:26:00.422218,700
245908,2025-03-02,10:26:00.443254,700
245909,2025-03-02,10:26:00.464291,700
245910,2025-03-02,10:26:00.485341,700
245911,2025-03-02,10:26:00.506378,700
245912,2025-03-02,10:26:00.527414,700
245913,2025-03-02,10:26:00.548451,700
245914,2025-03-02,10:26:00.569497,700
245915,2025-03-02,10:26:00.590534,700
245916,2025-03-02,10:26:00.611570,700
245917,2025-03-02,10:26:00.632608,700
245918,2025-03-02,10:26:00.653654,700
245919,2025-03-02,10:26:00.674692,700
245920,2025-03-02,10:26:00.695742,700
245921,2025-03-02,10:26:00.716782,700
245922,2025-03-02,10:26:00.737831,700
245923,2025-03-02,10:26:00.759538,700
245924,2025-03-02,10:26:00.780600,700
245925,2025-03-02,10:26:00.801743,700
245926,2025-03-02,10:26:00.823049,700
245927,2025-03-02,10:26:00.844209,700
245928,2025-03-02,10:26:00.865290,700
245929,2025-03-02,10:26:00.888298,700
245930,2025-03-02,10:26:00.909359,700
245931,2025-03-02,10:26:00.930406,700
245932,2025-03-02,10:26:00.951454,700
245933,2025-03-02,10:26:00.972498,700
245934,2025-03-02,10:26:00.993540,700
245935,2025-03-02,10:26:01.014585,700
245936,2025-03-02,10:26:01.035632,700
245937,2025-03-02,10:26:01.056676,700
245938,2025-03-02,10:26:01.077727,700
245939,2025-03-02,10:26:01.098783,700
245940,2025-03-02,10:26:01.119853,700
245941,2025-03-02,10:26:01.140958,282
245942,2025-03-02,10:26:01.162040,241
245943,2025-03-02,10:26:01.183122,226
245944,2025-03-02,10:26:01.204188,224
245945,2025-03-02,10:26:01.225247,224
245946,2025-03-02,10:26:01.246295,224
245947,2025-03-02,10:26:01.267339,224
245948,2025-03-02,10:26:01.288379,225
245949,2025-03-02,10:26:01.309643,225
245950,2025-03-02,10:26:01.330682,225
245951,2025-03-02,10:26:01.351720,225
245952,2025-03-02,10:26:01.372815,226
245953,2025-03-02,10:26:01.393863,226
245954,2025-03-02,10:26:01.415566,226
245955,2025-03-02,10:26:01.436622,228
245956,2025-03-02,10:26:01.457669,226
245957,2025-03-02,10:26:01.478710,227
245958,2025-03-02,10:26:01.499748,227
245959,2025-03-02,10:26:01.520785,229
245960,2025-03-02,10:26:01.541823,232
245961,2025-03-02,10:26:01.562861,233
245962,2025-03-02,10:26:01.583899,249
245963,2025-03-02,10:26:01.604933,700
245964,2025-03-02,10:26:01.625970,700
245965,2025-03-02,10:26:01.647009,700
245966,2025-03-02,10:26:01.668079,700
245967,2025-03-02,10:26:01.689190,700
245968,2025-03-02,10:26:01.710270,700
245969,2025-03-02,10:26:01.731332,700
245970,2025-03-02,10:26:01.752393,700
245971,2025-03-02,10:26:01.773459,700
245972,2025-03-02,10:26:01.794514,700
245973,2025-03-02,10:26:01.815574,700
245974,2025-03-02,10:26:01.836896,700
245975,2025-03-02,10:26:01.858058,700
245976,2025-03-02,10:26:01.879238,700
245977,2025-03-02,10:26:01.900311,700
245978,2025-03-02,10:26:01.921384,700
245979,2025-03-02,10:26:01.942435,700
245980,2025-03-02,10:26:01.963635,700
245981,2025-03-02,10:26:01.984677,700
245982,2025-03-02,10:26:02.005714,700
245983,2025-03-02,10:26:02.026753,700
245984,2025-03-02,10:26:02.047790,700
245985,2025-03-02,10:26:02.068826,700
245986,2025-03-02,10:26:02.089868,700
245987,2025-03-02,10:26:02.110908,700
245988,2025-03-02,10:26:02.131946,700
245989,2025-03-02,10:26:02.152998,700
245990,2025-03-02,10:26:02.174037,700
245991,2025-03-02,10:26:02.195074,700
245992,2025-03-02,10:26:02.216117,700
245993,2025-03-02,10:26:02.237168,700
245994,2025-03-02,10:26:02.258208,700
245995,2025-03-02,10:26:02.279246,700
245996,2025-03-02,10:26:02.300283,700
245997,2025-03-02,10:26:02.321331,700
245998,2025-03-02,10:26:02.342370,700
245999,2025-03-02,10:26:02.363407,700
246000,2025-03-02,10:26:02.384445,700
246001,2025-03-02,10:26:02.405489,700
246002,2025-03-02,10:26:02.426529,700
246003,2025-03-02,10:26:02.447564,700
246004,2025-03-02,10:26:02.468607,700
246005,2025-03-02,10:26:02.489656,700
246006,2025-03-02,10:26:02.510697,700
246007,2025-03-02,10:26:02.531735,700
246008,2025-03-02,10:26:02.552771,700
246009,2025-03-02,10:26:02.573819,700
246010,2025-03-02,10:26:02.594857,700
246011,2025-03-02,10:26:02.615905,700
246012,2025-03-02,10:26:02.636961,700
246013,2025-03-02,10:26:02.658008,700
246014,2025-03-02,10:26:02.679066,700
246015,2025-03-02,10:26:02.700574,700
246016,2025-03-02,10:26:02.721611,700
246017,2025-03-02,10:26:02.742648,700
246018,2025-03-02,10:26:02.763685,700
246019,2025-03-02,10:26:02.784720,700
246020,2025-03-02,10:26:02.805756,700
246021,2025-03-02,10:26:02.826791,700
246022,2025-03-02,10:26:02.847825,700
246023,2025-03-02,10:26:02.868864,700
246024,2025-03-02,10:26:02.889904,700
246025,2025-03-02,10:26:02.910943,700
246026,2025-03-02,10:26:02.931979,700
246027,2025-03-02,10:26:02.953016,700
246028,2025-03-02,10:26:02.974052,700
246029,2025-03-02,10:26:02.995090,700
246030,2025-03-02,10:26:03.016126,700
246031,2025-03-02,10:26:03.037162,700
246032,2025-03-02,10:26:03.058200,700
