,date,time,distance
694716,2025-03-02,13:58:08.746451,700
694717,2025-03-02,13:58:08.767485,700
694718,2025-03-02,13:58:08.788521,700
694719,2025-03-02,13:58:08.809556,700
694720,2025-03-02,13:58:08.830591,700
694721,2025-03-02,13:58:08.851625,700
694722,2025-03-02,13:58:08.872660,700
694723,2025-03-02,13:58:08.893707,700
694724,2025-03-02,13:58:08.914746,700
694725,2025-03-02,13:58:08.935877,700
694726,2025-03-02,13:58:08.956912,700
694727,2025-03-02,13:58:08.977957,623
694728,2025-03-02,13:58:08.999031,615
694729,2025-03-02,13:58:09.020073,700
694730,2025-03-02,13:58:09.041119,700
694731,2025-03-02,13:58:09.062155,700
694732,2025-03-02,13:58:09.083204,700
694733,2025-03-02,13:58:09.104240,700
694734,2025-03-02,13:58:09.125456,700
694735,2025-03-02,13:58:09.146492,700
694736,2025-03-02,13:58:09.167537,700
694737,2025-03-02,13:58:09.188577,700
694738,2025-03-02,13:58:09.209612,700
694739,2025-03-02,13:58:09.230648,700
694740,2025-03-02,13:58:09.251686,700
694741,2025-03-02,13:58:09.272721,700
694742,2025-03-02,13:58:09.293760,700
694743,2025-03-02,13:58:09.314828,700
694744,2025-03-02,13:58:09.335925,700
694745,2025-03-02,13:58:09.356968,700
694746,2025-03-02,13:58:09.378008,700
694747,2025-03-02,13:58:09.399049,700
694748,2025-03-02,13:58:09.420090,700
694749,2025-03-02,13:58:09.441126,700
694750,2025-03-02,13:58:09.462160,700
694751,2025-03-02,13:58:09.483196,700
694752,2025-03-02,13:58:09.504233,700
694753,2025-03-02,13:58:09.525272,700
694754,2025-03-02,13:58:09.546313,700
694755,2025-03-02,13:58:09.567358,700
694756,2025-03-02,13:58:09.588406,700
694757,2025-03-02,13:58:09.609475,700
694758,2025-03-02,13:58:09.630528,700
694759,2025-03-02,13:58:09.651590,700
694760,2025-03-02,13:58:09.672634,700
694761,2025-03-02,13:58:09.693674,700
694762,2025-03-02,13:58:09.714711,700
694763,2025-03-02,13:58:09.735751,700
694764,2025-03-02,13:58:09.756791,700
694765,2025-03-02,13:58:09.777828,700
694766,2025-03-02,13:58:09.798863,700
694767,2025-03-02,13:58:09.819897,700
694768,2025-03-02,13:58:09.840983,700
694769,2025-03-02,13:58:09.862017,700
694770,2025-03-02,13:58:09.883067,700
694771,2025-03-02,13:58:09.904187,700
694772,2025-03-02,13:58:09.925229,700
694773,2025-03-02,13:58:09.946936,700
694774,2025-03-02,13:58:09.967982,700
694775,2025-03-02,13:58:09.989023,700
694776,2025-03-02,13:58:10.010067,700
694777,2025-03-02,13:58:10.031103,700
694778,2025-03-02,13:58:10.052145,700
694779,2025-03-02,13:58:10.073184,700
694780,2025-03-02,13:58:10.094252,700
694781,2025-03-02,13:58:10.115294,700
694782,2025-03-02,13:58:10.136331,700
694783,2025-03-02,13:58:10.157370,700
694784,2025-03-02,13:58:10.178414,700
694785,2025-03-02,13:58:10.199450,353
694786,2025-03-02,13:58:10.220494,327
694787,2025-03-02,13:58:10.241529,325
694788,2025-03-02,13:58:10.262562,322
694789,2025-03-02,13:58:10.283595,318
694790,2025-03-02,13:58:10.304629,317
694791,2025-03-02,13:58:10.325664,319
694792,2025-03-02,13:58:10.346700,319
694793,2025-03-02,13:58:10.367734,319
694794,2025-03-02,13:58:10.388771,320
694795,2025-03-02,13:58:10.409808,321
694796,2025-03-02,13:58:10.430843,322
694797,2025-03-02,13:58:10.451878,321
694798,2025-03-02,13:58:10.472912,324
694799,2025-03-02,13:58:10.493949,324
694800,2025-03-02,13:58:10.514984,324
694801,2025-03-02,13:58:10.536022,349
694802,2025-03-02,13:58:10.557065,347
694803,2025-03-02,13:58:10.578110,329
694804,2025-03-02,13:58:10.599149,347
694805,2025-03-02,13:58:10.620192,700
694806,2025-03-02,13:58:10.641227,700
694807,2025-03-02,13:58:10.662273,700
694808,2025-03-02,13:58:10.683316,700
694809,2025-03-02,13:58:10.704350,700
694810,2025-03-02,13:58:10.725384,700
694811,2025-03-02,13:58:10.746417,700
694812,2025-03-02,13:58:10.767451,700
694813,2025-03-02,13:58:10.788484,700
694814,2025-03-02,13:58:10.809523,700
694815,2025-03-02,13:58:10.830556,700
694816,2025-03-02,13:58:10.851594,700
694817,2025-03-02,13:58:10.872635,700
694818,2025-03-02,13:58:10.893687,700
694819,2025-03-02,13:58:10.914724,700
694820,2025-03-02,13:58:10.935773,700
694821,2025-03-02,13:58:10.956822,700
694822,2025-03-02,13:58:10.977865,700
694823,2025-03-02,13:58:10.998946,700
694824,2025-03-02,13:58:11.020402,700
694825,2025-03-02,13:58:11.041449,700
694826,2025-03-02,13:58:11.062487,700
694827,2025-03-02,13:58:11.083527,700
694828,2025-03-02,13:58:11.104569,700
694829,2025-03-02,13:58:11.125607,700
694830,2025-03-02,13:58:11.146644,700
694831,2025-03-02,13:58:11.167680,700
694832,2025-03-02,13:58:11.188719,700
694833,2025-03-02,13:58:11.209754,700
694834,2025-03-02,13:58:11.230794,700
694835,2025-03-02,13:58:11.251831,700
694836,2025-03-02,13:58:11.272866,700
694837,2025-03-02,13:58:11.293900,700
694838,2025-03-02,13:58:11.314938,700
694839,2025-03-02,13:58:11.335971,700
694840,2025-03-02,13:58:11.357010,700
694841,2025-03-02,13:58:11.378051,700
694842,2025-03-02,13:58:11.399088,700
694843,2025-03-02,13:58:11.420127,700
694844,2025-03-02,13:58:11.441162,700
694845,2025-03-02,13:58:11.462207,700
694846,2025-03-02,13:58:11.483241,700
694847,2025-03-02,13:58:11.504273,700
694848,2025-03-02,13:58:11.525321,700
