,date,time,distance
37854,2025-03-07,16:14:44.806423,700
37855,2025-03-07,16:14:44.827452,700
37856,2025-03-07,16:14:44.848512,700
37857,2025-03-07,16:14:44.869555,700
37858,2025-03-07,16:14:44.890590,700
37859,2025-03-07,16:14:44.911623,700
37860,2025-03-07,16:14:44.932653,700
37861,2025-03-07,16:14:44.953684,700
37862,2025-03-07,16:14:44.974716,700
37863,2025-03-07,16:14:44.995763,700
37864,2025-03-07,16:14:45.016820,700
37865,2025-03-07,16:14:45.037857,700
37866,2025-03-07,16:14:45.058880,700
37867,2025-03-07,16:14:45.080136,700
37868,2025-03-07,16:14:45.101160,700
37869,2025-03-07,16:14:45.122180,700
37870,2025-03-07,16:14:45.143199,700
37871,2025-03-07,16:14:45.164219,700
37872,2025-03-07,16:14:45.185237,700
37873,2025-03-07,16:14:45.206257,700
37874,2025-03-07,16:14:45.227277,700
37875,2025-03-07,16:14:45.248297,700
37876,2025-03-07,16:14:45.269318,700
37877,2025-03-07,16:14:45.290350,700
37878,2025-03-07,16:14:45.311384,700
37879,2025-03-07,16:14:45.332412,700
37880,2025-03-07,16:14:45.353428,700
37881,2025-03-07,16:14:45.374452,700
37882,2025-03-07,16:14:45.395488,700
37883,2025-03-07,16:14:45.416521,700
37884,2025-03-07,16:14:45.437537,700
37885,2025-03-07,16:14:45.458553,700
37886,2025-03-07,16:14:45.479583,700
37887,2025-03-07,16:14:45.500630,700
37888,2025-03-07,16:14:45.521678,700
37889,2025-03-07,16:14:45.542715,700
37890,2025-03-07,16:14:45.563738,700
37891,2025-03-07,16:14:45.584761,700
37892,2025-03-07,16:14:45.605787,700
37893,2025-03-07,16:14:45.626810,700
37894,2025-03-07,16:14:45.647832,700
37895,2025-03-07,16:14:45.668855,700
37896,2025-03-07,16:14:45.689887,700
37897,2025-03-07,16:14:45.710921,700
37898,2025-03-07,16:14:45.731971,700
37899,2025-03-07,16:14:45.753011,700
37900,2025-03-07,16:14:45.774050,700
37901,2025-03-07,16:14:45.795078,700
37902,2025-03-07,16:14:45.816102,700
37903,2025-03-07,16:14:45.837122,700
37904,2025-03-07,16:14:45.858138,700
37905,2025-03-07,16:14:45.879150,700
37906,2025-03-07,16:14:45.900163,700
37907,2025-03-07,16:14:45.921182,700
37908,2025-03-07,16:14:45.942209,700
37909,2025-03-07,16:14:45.963228,700
37910,2025-03-07,16:14:45.984245,700
37911,2025-03-07,16:14:46.005292,700
37912,2025-03-07,16:14:46.026334,700
37913,2025-03-07,16:14:46.047366,700
37914,2025-03-07,16:14:46.068389,255
37915,2025-03-07,16:14:46.089411,240
37916,2025-03-07,16:14:46.110443,225
37917,2025-03-07,16:14:46.131472,211
37918,2025-03-07,16:14:46.152502,199
37919,2025-03-07,16:14:46.173530,197
37920,2025-03-07,16:14:46.194547,196
37921,2025-03-07,16:14:46.215560,194
37922,2025-03-07,16:14:46.236573,193
37923,2025-03-07,16:14:46.257585,193
37924,2025-03-07,16:14:46.278605,195
37925,2025-03-07,16:14:46.299623,193
37926,2025-03-07,16:14:46.320640,207
37927,2025-03-07,16:14:46.341754,197
37928,2025-03-07,16:14:46.362778,197
37929,2025-03-07,16:14:46.383817,196
37930,2025-03-07,16:14:46.404861,197
37931,2025-03-07,16:14:46.425893,197
37932,2025-03-07,16:14:46.446938,196
37933,2025-03-07,16:14:46.467979,197
37934,2025-03-07,16:14:46.489007,196
