,date,time,distance
233124,2025-03-02,10:21:31.322826,700
233125,2025-03-02,10:21:31.343860,700
233126,2025-03-02,10:21:31.365381,700
233127,2025-03-02,10:21:31.386415,700
233128,2025-03-02,10:21:31.407451,700
233129,2025-03-02,10:21:31.428482,700
233130,2025-03-02,10:21:31.449520,700
233131,2025-03-02,10:21:31.470562,700
233132,2025-03-02,10:21:31.491595,700
233133,2025-03-02,10:21:31.512631,700
233134,2025-03-02,10:21:31.533669,700
233135,2025-03-02,10:21:31.554705,700
233136,2025-03-02,10:21:31.575748,700
233137,2025-03-02,10:21:31.596782,700
233138,2025-03-02,10:21:31.617818,700
233139,2025-03-02,10:21:31.638850,700
233140,2025-03-02,10:21:31.659881,700
233141,2025-03-02,10:21:31.680919,700
233142,2025-03-02,10:21:31.701956,700
233143,2025-03-02,10:21:31.722988,700
233144,2025-03-02,10:21:31.744025,700
233145,2025-03-02,10:21:31.765070,700
233146,2025-03-02,10:21:31.786107,700
233147,2025-03-02,10:21:31.807143,700
233148,2025-03-02,10:21:31.828175,700
233149,2025-03-02,10:21:31.849203,700
233150,2025-03-02,10:21:31.870240,700
233151,2025-03-02,10:21:31.891267,700
233152,2025-03-02,10:21:31.912298,700
233153,2025-03-02,10:21:31.933339,700
233154,2025-03-02,10:21:31.954377,700
233155,2025-03-02,10:21:31.975416,700
233156,2025-03-02,10:21:31.996447,700
233157,2025-03-02,10:21:32.017496,700
233158,2025-03-02,10:21:32.038527,700
233159,2025-03-02,10:21:32.059562,700
233160,2025-03-02,10:21:32.080596,700
233161,2025-03-02,10:21:32.101635,700
233162,2025-03-02,10:21:32.122670,700
233163,2025-03-02,10:21:32.143713,700
233164,2025-03-02,10:21:32.164759,700
233165,2025-03-02,10:21:32.185800,700
233166,2025-03-02,10:21:32.206836,700
233167,2025-03-02,10:21:32.227868,700
233168,2025-03-02,10:21:32.248897,700
233169,2025-03-02,10:21:32.269926,700
233170,2025-03-02,10:21:32.290960,700
233171,2025-03-02,10:21:32.311990,700
233172,2025-03-02,10:21:32.333023,700
233173,2025-03-02,10:21:32.354057,700
233174,2025-03-02,10:21:32.375093,700
233175,2025-03-02,10:21:32.396121,700
233176,2025-03-02,10:21:32.417152,700
233177,2025-03-02,10:21:32.438181,700
233178,2025-03-02,10:21:32.459215,700
233179,2025-03-02,10:21:32.480250,700
233180,2025-03-02,10:21:32.501286,700
233181,2025-03-02,10:21:32.522321,700
233182,2025-03-02,10:21:32.543356,700
233183,2025-03-02,10:21:32.564391,700
233184,2025-03-02,10:21:32.585444,700
233185,2025-03-02,10:21:32.606479,700
233186,2025-03-02,10:21:32.627521,700
233187,2025-03-02,10:21:32.648554,700
233188,2025-03-02,10:21:32.669907,700
233189,2025-03-02,10:21:32.690963,700
233190,2025-03-02,10:21:32.711994,700
233191,2025-03-02,10:21:32.733028,700
233192,2025-03-02,10:21:32.754064,700
233193,2025-03-02,10:21:32.775103,700
233194,2025-03-02,10:21:32.796135,162
233195,2025-03-02,10:21:32.817168,140
233196,2025-03-02,10:21:32.838198,127
233197,2025-03-02,10:21:32.859234,171
233198,2025-03-02,10:21:32.880273,136
233199,2025-03-02,10:21:32.901306,158
233200,2025-03-02,10:21:32.922343,124
233201,2025-03-02,10:21:32.943380,125
233202,2025-03-02,10:21:32.964423,126
233203,2025-03-02,10:21:32.985481,127
233204,2025-03-02,10:21:33.006512,127
233205,2025-03-02,10:21:33.027550,126
233206,2025-03-02,10:21:33.048595,125
233207,2025-03-02,10:21:33.069638,125
233208,2025-03-02,10:21:33.090677,126
233209,2025-03-02,10:21:33.111719,127
233210,2025-03-02,10:21:33.132752,131
233211,2025-03-02,10:21:33.153780,123
233212,2025-03-02,10:21:33.174811,162
233213,2025-03-02,10:21:33.195853,161
233214,2025-03-02,10:21:33.216898,130
233215,2025-03-02,10:21:33.237930,132
233216,2025-03-02,10:21:33.258962,139
233217,2025-03-02,10:21:33.279994,168
233218,2025-03-02,10:21:33.301029,700
233219,2025-03-02,10:21:33.322065,700
233220,2025-03-02,10:21:33.343100,700
233221,2025-03-02,10:21:33.364135,700
233222,2025-03-02,10:21:33.385166,700
233223,2025-03-02,10:21:33.406195,700
233224,2025-03-02,10:21:33.427228,700
233225,2025-03-02,10:21:33.448259,700
233226,2025-03-02,10:21:33.469290,700
233227,2025-03-02,10:21:33.490320,700
233228,2025-03-02,10:21:33.511353,700
233229,2025-03-02,10:21:33.532387,700
233230,2025-03-02,10:21:33.553439,700
233231,2025-03-02,10:21:33.574473,700
233232,2025-03-02,10:21:33.595515,700
233233,2025-03-02,10:21:33.616548,700
233234,2025-03-02,10:21:33.637584,700
233235,2025-03-02,10:21:33.658612,700
233236,2025-03-02,10:21:33.679641,700
233237,2025-03-02,10:21:33.700678,700
233238,2025-03-02,10:21:33.721713,700
233239,2025-03-02,10:21:33.742740,700
233240,2025-03-02,10:21:33.763772,700
233241,2025-03-02,10:21:33.784802,700
233242,2025-03-02,10:21:33.806122,700
233243,2025-03-02,10:21:33.827161,700
233244,2025-03-02,10:21:33.848192,700
233245,2025-03-02,10:21:33.869226,700
233246,2025-03-02,10:21:33.890259,700
233247,2025-03-02,10:21:33.911291,700
233248,2025-03-02,10:21:33.932329,700
233249,2025-03-02,10:21:33.953374,700
233250,2025-03-02,10:21:33.974410,700
233251,2025-03-02,10:21:33.995451,700
233252,2025-03-02,10:21:34.016482,700
233253,2025-03-02,10:21:34.037513,700
233254,2025-03-02,10:21:34.058547,700
233255,2025-03-02,10:21:34.079579,700
233256,2025-03-02,10:21:34.100622,700
233257,2025-03-02,10:21:34.121658,700
233258,2025-03-02,10:21:34.142693,700
233259,2025-03-02,10:21:34.163728,700
233260,2025-03-02,10:21:34.184766,700
233261,2025-03-02,10:21:34.206327,700
233262,2025-03-02,10:21:34.227371,700
233263,2025-03-02,10:21:34.248399,700
233264,2025-03-02,10:21:34.269437,700
233265,2025-03-02,10:21:34.290468,700
233266,2025-03-02,10:21:34.311505,700
