,date,time,distance
54358,2025-03-07,16:20:32.085438,700
54359,2025-03-07,16:20:32.106478,700
54360,2025-03-07,16:20:32.127525,700
54361,2025-03-07,16:20:32.148565,700
54362,2025-03-07,16:20:32.169607,700
54363,2025-03-07,16:20:32.190652,700
54364,2025-03-07,16:20:32.211692,700
54365,2025-03-07,16:20:32.232732,700
54366,2025-03-07,16:20:32.253773,700
54367,2025-03-07,16:20:32.274812,700
54368,2025-03-07,16:20:32.295865,700
54369,2025-03-07,16:20:32.316907,700
54370,2025-03-07,16:20:32.337948,700
54371,2025-03-07,16:20:32.358991,700
54372,2025-03-07,16:20:32.380037,700
54373,2025-03-07,16:20:32.401079,700
54374,2025-03-07,16:20:32.422218,700
54375,2025-03-07,16:20:32.443267,700
54376,2025-03-07,16:20:32.464308,700
54377,2025-03-07,16:20:32.485349,700
54378,2025-03-07,16:20:32.506397,700
54379,2025-03-07,16:20:32.527437,700
54380,2025-03-07,16:20:32.548491,700
54381,2025-03-07,16:20:32.569534,700
54382,2025-03-07,16:20:32.590582,700
54383,2025-03-07,16:20:32.611621,700
54384,2025-03-07,16:20:32.632659,700
54385,2025-03-07,16:20:32.653701,700
54386,2025-03-07,16:20:32.674741,700
54387,2025-03-07,16:20:32.695783,700
54388,2025-03-07,16:20:32.716825,700
54389,2025-03-07,16:20:32.737865,700
54390,2025-03-07,16:20:32.758909,700
54391,2025-03-07,16:20:32.779962,700
54392,2025-03-07,16:20:32.800999,700
54393,2025-03-07,16:20:32.822039,700
54394,2025-03-07,16:20:32.843078,700
54395,2025-03-07,16:20:32.864116,700
54396,2025-03-07,16:20:32.885157,700
54397,2025-03-07,16:20:32.906196,700
54398,2025-03-07,16:20:32.927377,700
54399,2025-03-07,16:20:32.948418,700
54400,2025-03-07,16:20:32.969458,700
54401,2025-03-07,16:20:32.990512,700
54402,2025-03-07,16:20:33.011568,700
54403,2025-03-07,16:20:33.032615,700
54404,2025-03-07,16:20:33.053661,700
54405,2025-03-07,16:20:33.074706,700
54406,2025-03-07,16:20:33.095749,272
54407,2025-03-07,16:20:33.116790,260
54408,2025-03-07,16:20:33.137830,255
