,date,time,distance
22315,2025-03-06,08:10:27.005548,700
22316,2025-03-06,08:10:27.026584,700
22317,2025-03-06,08:10:27.047620,700
22318,2025-03-06,08:10:27.068654,700
22319,2025-03-06,08:10:27.089693,700
22320,2025-03-06,08:10:27.110739,700
22321,2025-03-06,08:10:27.131806,700
22322,2025-03-06,08:10:27.152859,700
22323,2025-03-06,08:10:27.173901,700
22324,2025-03-06,08:10:27.194940,700
22325,2025-03-06,08:10:27.215997,700
22326,2025-03-06,08:10:27.237050,700
22327,2025-03-06,08:10:27.258112,700
22328,2025-03-06,08:10:27.279152,700
22329,2025-03-06,08:10:27.300206,700
22330,2025-03-06,08:10:27.321269,700
22331,2025-03-06,08:10:27.342311,700
22332,2025-03-06,08:10:27.363348,700
22333,2025-03-06,08:10:27.384401,700
22334,2025-03-06,08:10:27.405436,700
22335,2025-03-06,08:10:27.426472,700
22336,2025-03-06,08:10:27.447507,700
22337,2025-03-06,08:10:27.468541,700
22338,2025-03-06,08:10:27.489580,700
22339,2025-03-06,08:10:27.510642,700
22340,2025-03-06,08:10:27.531678,700
22341,2025-03-06,08:10:27.552712,700
22342,2025-03-06,08:10:27.573751,700
22343,2025-03-06,08:10:27.594785,700
22344,2025-03-06,08:10:27.615817,700
22345,2025-03-06,08:10:27.636847,700
22346,2025-03-06,08:10:27.657879,700
22347,2025-03-06,08:10:27.678911,700
22348,2025-03-06,08:10:27.699945,700
22349,2025-03-06,08:10:27.720978,700
22350,2025-03-06,08:10:27.742010,700
22351,2025-03-06,08:10:27.763041,700
22352,2025-03-06,08:10:27.784085,700
22353,2025-03-06,08:10:27.805139,700
22354,2025-03-06,08:10:27.826175,700
22355,2025-03-06,08:10:27.847209,700
22356,2025-03-06,08:10:27.868247,700
22357,2025-03-06,08:10:27.889294,700
22358,2025-03-06,08:10:27.910655,700
22359,2025-03-06,08:10:27.931714,700
22360,2025-03-06,08:10:27.952770,700
22361,2025-03-06,08:10:27.973846,700
22362,2025-03-06,08:10:27.994902,700
22363,2025-03-06,08:10:28.015965,700
22364,2025-03-06,08:10:28.037054,700
22365,2025-03-06,08:10:28.058124,700
22366,2025-03-06,08:10:28.079179,700
22367,2025-03-06,08:10:28.100225,700
22368,2025-03-06,08:10:28.121268,700
22369,2025-03-06,08:10:28.142534,700
22370,2025-03-06,08:10:28.163568,700
22371,2025-03-06,08:10:28.184601,700
22372,2025-03-06,08:10:28.205635,700
22373,2025-03-06,08:10:28.226669,700
22374,2025-03-06,08:10:28.247703,700
22375,2025-03-06,08:10:28.268736,700
22376,2025-03-06,08:10:28.289785,700
22377,2025-03-06,08:10:28.310831,700
22378,2025-03-06,08:10:28.331868,700
22379,2025-03-06,08:10:28.352902,700
22380,2025-03-06,08:10:28.373945,700
22381,2025-03-06,08:10:28.394983,700
22382,2025-03-06,08:10:28.416018,700
22383,2025-03-06,08:10:28.437053,700
22384,2025-03-06,08:10:28.458085,700
22385,2025-03-06,08:10:28.479118,700
22386,2025-03-06,08:10:28.500151,700
22387,2025-03-06,08:10:28.521187,700
22388,2025-03-06,08:10:28.542223,700
22389,2025-03-06,08:10:28.563258,700
22390,2025-03-06,08:10:28.584293,700
22391,2025-03-06,08:10:28.605328,239
22392,2025-03-06,08:10:28.626362,207
22393,2025-03-06,08:10:28.647395,197
22394,2025-03-06,08:10:28.668442,189
22395,2025-03-06,08:10:28.689484,172
22396,2025-03-06,08:10:28.710521,169
22397,2025-03-06,08:10:28.731554,168
22398,2025-03-06,08:10:28.752588,164
22399,2025-03-06,08:10:28.773628,164
22400,2025-03-06,08:10:28.794662,163
22401,2025-03-06,08:10:28.815695,161
22402,2025-03-06,08:10:28.836729,160
22403,2025-03-06,08:10:28.857764,161
22404,2025-03-06,08:10:28.878797,160
22405,2025-03-06,08:10:28.899831,160
22406,2025-03-06,08:10:28.920863,160
22407,2025-03-06,08:10:28.941899,160
22408,2025-03-06,08:10:28.962932,158
22409,2025-03-06,08:10:28.983966,159
22410,2025-03-06,08:10:29.004998,159
22411,2025-03-06,08:10:29.026031,160
22412,2025-03-06,08:10:29.047065,161
22413,2025-03-06,08:10:29.068099,161
22414,2025-03-06,08:10:29.089138,161
22415,2025-03-06,08:10:29.110173,161
22416,2025-03-06,08:10:29.131206,162
22417,2025-03-06,08:10:29.152241,159
22418,2025-03-06,08:10:29.173276,160
22419,2025-03-06,08:10:29.194322,157
22420,2025-03-06,08:10:29.215363,700
22421,2025-03-06,08:10:29.236414,160
22422,2025-03-06,08:10:29.257452,162
22423,2025-03-06,08:10:29.278485,167
