,date,time,distance
200852,2025-03-06,09:13:05.752162,700
200853,2025-03-06,09:13:05.773212,700
200854,2025-03-06,09:13:05.794247,700
200855,2025-03-06,09:13:05.815312,700
200856,2025-03-06,09:13:05.836367,700
200857,2025-03-06,09:13:05.857423,700
200858,2025-03-06,09:13:05.878481,700
200859,2025-03-06,09:13:05.899533,700
200860,2025-03-06,09:13:05.920576,700
200861,2025-03-06,09:13:05.941620,700
200862,2025-03-06,09:13:05.962665,700
200863,2025-03-06,09:13:05.983706,700
200864,2025-03-06,09:13:06.004759,700
200865,2025-03-06,09:13:06.025801,700
200866,2025-03-06,09:13:06.046850,700
200867,2025-03-06,09:13:06.067893,700
200868,2025-03-06,09:13:06.088935,700
200869,2025-03-06,09:13:06.109974,700
200870,2025-03-06,09:13:06.131010,700
200871,2025-03-06,09:13:06.152045,700
200872,2025-03-06,09:13:06.173084,700
200873,2025-03-06,09:13:06.194126,700
200874,2025-03-06,09:13:06.215164,700
200875,2025-03-06,09:13:06.236201,700
200876,2025-03-06,09:13:06.257238,700
200877,2025-03-06,09:13:06.278276,700
200878,2025-03-06,09:13:06.299315,700
200879,2025-03-06,09:13:06.320356,323
200880,2025-03-06,09:13:06.341395,303
200881,2025-03-06,09:13:06.362435,299
200882,2025-03-06,09:13:06.383493,297
200883,2025-03-06,09:13:06.404546,296
200884,2025-03-06,09:13:06.425592,293
200885,2025-03-06,09:13:06.446635,294
200886,2025-03-06,09:13:06.467676,292
200887,2025-03-06,09:13:06.488718,291
200888,2025-03-06,09:13:06.509780,290
200889,2025-03-06,09:13:06.530824,290
200890,2025-03-06,09:13:06.551863,289
200891,2025-03-06,09:13:06.572901,289
200892,2025-03-06,09:13:06.593947,288
200893,2025-03-06,09:13:06.615003,288
200894,2025-03-06,09:13:06.636043,288
200895,2025-03-06,09:13:06.657095,288
200896,2025-03-06,09:13:06.678142,289
200897,2025-03-06,09:13:06.699194,289
200898,2025-03-06,09:13:06.720241,288
200899,2025-03-06,09:13:06.741281,288
200900,2025-03-06,09:13:06.762333,289
200901,2025-03-06,09:13:06.783373,288
200902,2025-03-06,09:13:06.804429,289
200903,2025-03-06,09:13:06.825467,289
200904,2025-03-06,09:13:06.846504,291
200905,2025-03-06,09:13:06.867550,294
200906,2025-03-06,09:13:06.888588,305
200907,2025-03-06,09:13:06.909633,399
200908,2025-03-06,09:13:06.930674,700
200909,2025-03-06,09:13:06.951711,700
200910,2025-03-06,09:13:06.972754,700
200911,2025-03-06,09:13:06.993795,700
200912,2025-03-06,09:13:07.014832,700
200913,2025-03-06,09:13:07.035868,700
200914,2025-03-06,09:13:07.056914,700
200915,2025-03-06,09:13:07.077956,700
200916,2025-03-06,09:13:07.099006,700
200917,2025-03-06,09:13:07.120060,700
200918,2025-03-06,09:13:07.141107,700
200919,2025-03-06,09:13:07.162200,700
200920,2025-03-06,09:13:07.183964,700
200921,2025-03-06,09:13:07.205026,700
200922,2025-03-06,09:13:07.226063,700
200923,2025-03-06,09:13:07.247113,700
200924,2025-03-06,09:13:07.268150,700
200925,2025-03-06,09:13:07.289193,700
200926,2025-03-06,09:13:07.310232,700
200927,2025-03-06,09:13:07.331272,700
200928,2025-03-06,09:13:07.352341,700
200929,2025-03-06,09:13:07.373385,541
200930,2025-03-06,09:13:07.394421,700
200931,2025-03-06,09:13:07.415465,700
200932,2025-03-06,09:13:07.436505,700
200933,2025-03-06,09:13:07.457546,700
200934,2025-03-06,09:13:07.478585,700
200935,2025-03-06,09:13:07.499624,700
200936,2025-03-06,09:13:07.520661,700
200937,2025-03-06,09:13:07.541698,700
200938,2025-03-06,09:13:07.562735,700
200939,2025-03-06,09:13:07.583772,700
200940,2025-03-06,09:13:07.604813,700
200941,2025-03-06,09:13:07.625850,700
200942,2025-03-06,09:13:07.646886,700
200943,2025-03-06,09:13:07.667923,700
200944,2025-03-06,09:13:07.688965,700
200945,2025-03-06,09:13:07.710002,700
200946,2025-03-06,09:13:07.731038,700
200947,2025-03-06,09:13:07.752074,700
200948,2025-03-06,09:13:07.773109,700
200949,2025-03-06,09:13:07.794151,700
200950,2025-03-06,09:13:07.815195,700
200951,2025-03-06,09:13:07.836250,700
