,date,time,distance
443015,2025-03-02,11:35:09.560507,700
443016,2025-03-02,11:35:09.581498,700
443017,2025-03-02,11:35:09.602486,700
443018,2025-03-02,11:35:09.623475,700
443019,2025-03-02,11:35:09.644461,700
443020,2025-03-02,11:35:09.665460,700
443021,2025-03-02,11:35:09.686449,700
443022,2025-03-02,11:35:09.707437,700
443023,2025-03-02,11:35:09.728424,700
443024,2025-03-02,11:35:09.749422,700
443025,2025-03-02,11:35:09.770413,700
443026,2025-03-02,11:35:09.791404,700
443027,2025-03-02,11:35:09.812405,73
443028,2025-03-02,11:35:09.833440,700
443029,2025-03-02,11:35:09.854448,700
443030,2025-03-02,11:35:09.875461,700
443031,2025-03-02,11:35:09.896460,700
443032,2025-03-02,11:35:09.917466,700
443033,2025-03-02,11:35:09.938461,700
443034,2025-03-02,11:35:09.959454,700
443035,2025-03-02,11:35:09.980446,700
443036,2025-03-02,11:35:10.001447,700
443037,2025-03-02,11:35:10.022443,700
443038,2025-03-02,11:35:10.043437,700
443039,2025-03-02,11:35:10.064428,700
443040,2025-03-02,11:35:10.085431,700
443041,2025-03-02,11:35:10.106444,700
443042,2025-03-02,11:35:10.127473,700
443043,2025-03-02,11:35:10.148477,700
443044,2025-03-02,11:35:10.169474,700
443045,2025-03-02,11:35:10.190480,700
443046,2025-03-02,11:35:10.211480,700
443047,2025-03-02,11:35:10.232474,700
443048,2025-03-02,11:35:10.253467,700
443049,2025-03-02,11:35:10.274461,700
443050,2025-03-02,11:35:10.295454,700
443051,2025-03-02,11:35:10.316445,700
443052,2025-03-02,11:35:10.337451,700
443053,2025-03-02,11:35:10.358442,700
443054,2025-03-02,11:35:10.379434,700
443055,2025-03-02,11:35:10.400772,700
443056,2025-03-02,11:35:10.421765,700
443057,2025-03-02,11:35:10.442754,700
443058,2025-03-02,11:35:10.463742,700
443059,2025-03-02,11:35:10.484732,700
443060,2025-03-02,11:35:10.505731,700
443061,2025-03-02,11:35:10.526736,700
443062,2025-03-02,11:35:10.547732,700
